Date, Price, Grid load forecast, Wind power forecast
2014-04-12 09:00:00,26.4,44296,663
2014-04-12 10:00:00,26.16,44753,893
2014-04-12 11:00:00,25.65,44369,1182
2014-04-12 12:00:00,24.64,43820,1514
2014-04-12 13:00:00,23.47,43259,1843
2014-04-12 14:00:00,22.84,42868,2149
2014-04-12 15:00:00,22.69,42841,2372
2014-04-12 16:00:00,23.14,43199,2415
2014-04-12 17:00:00,23.9,43444,2349
2014-04-12 18:00:00,24.22,44196,2300
2014-04-12 19:00:00,24.27,44096,2307
2014-04-12 20:00:00,24.12,43578,2359
2014-04-12 21:00:00,23.92,43068,2413
2014-04-12 22:00:00,23.34,41856,2439
2014-04-12 23:00:00,23.02,40241,2453
2014-04-13 00:00:00,21.21,38406,2432
2014-04-13 01:00:00,17.24,37383,2490
2014-04-13 02:00:00,15.03,36980,2559
2014-04-13 03:00:00,14.36,36767,2644
2014-04-13 04:00:00,14.12,36722,2729
2014-04-13 05:00:00,14.57,36817,2646
2014-04-13 06:00:00,15.06,37172,2671
2014-04-13 07:00:00,16.27,38667,2828
2014-04-13 08:00:00,19.25,40307,3119
2014-04-13 09:00:00,20.13,41874,3445
2014-04-13 10:00:00,21.1,42821,3682
2014-04-13 11:00:00,20.94,43126,3883
2014-04-13 12:00:00,20.33,42901,4009
2014-04-13 13:00:00,19.82,42640,4074
2014-04-13 14:00:00,18.21,42129,4076
2014-04-13 15:00:00,18.34,41986,4029
2014-04-13 16:00:00,18.96,42127,3919
2014-04-13 17:00:00,21.27,42776,3786
2014-04-13 18:00:00,22.57,43349,3556
2014-04-13 19:00:00,23.35,43315,3334
2014-04-13 20:00:00,23.71,43428,3185
2014-04-13 21:00:00,23.62,43072,2948
2014-04-13 22:00:00,23.24,41837,2735
2014-04-13 23:00:00,22.6,40049,2640
2014-04-14 00:00:00,20.73,38361,2199
2014-04-14 01:00:00,16.28,37523,2116
2014-04-14 02:00:00,16.04,37334,2013
2014-04-14 03:00:00,17.53,37541,1972
2014-04-14 04:00:00,20.34,38524,2039
2014-04-14 05:00:00,22.95,41085,2177
2014-04-14 06:00:00,24.35,44737,2411
2014-04-14 07:00:00,25.53,48363,2707
2014-04-14 08:00:00,26.43,50012,3024
2014-04-14 09:00:00,26.29,49898,3368
2014-04-14 10:00:00,25.76,49586,3638
2014-04-14 11:00:00,25.37,48830,3737
2014-04-14 12:00:00,24.67,48157,3752
2014-04-14 13:00:00,24.01,47610,3725
2014-04-14 14:00:00,23.66,47139,3663
2014-04-14 15:00:00,23.45,46368,3546
2014-04-14 16:00:00,23.26,46043,3475
2014-04-14 17:00:00,23.34,45810,3449
2014-04-14 18:00:00,23.74,45986,3434
2014-04-14 19:00:00,23.97,45998,3410
2014-04-14 20:00:00,24.11,45895,3372
2014-04-14 21:00:00,24.01,45354,3380
2014-04-14 22:00:00,23.17,43657,3387
2014-04-14 23:00:00,21.77,41342,3336
2014-04-15 00:00:00,21,39642,3212
2014-04-15 01:00:00,20.02,38654,3127
2014-04-15 02:00:00,19.65,38500,2975
2014-04-15 03:00:00,20.57,38739,2776
2014-04-15 04:00:00,21.9,39589,2582
2014-04-15 05:00:00,22.9,42120,2444
2014-04-15 06:00:00,24.19,45285,2350
2014-04-15 07:00:00,25.66,48251,2306
2014-04-15 08:00:00,26.18,49481,2351
2014-04-15 09:00:00,25.99,49427,2416
2014-04-15 10:00:00,25.91,49220,2393
2014-04-15 11:00:00,25.68,48658,2313
2014-04-15 12:00:00,25.05,48009,2227
2014-04-15 13:00:00,24.83,47501,2165
2014-04-15 14:00:00,24.36,47051,2129
2014-04-15 15:00:00,24.29,46376,2108
2014-04-15 16:00:00,24.23,46016,2051
2014-04-15 17:00:00,24.61,45757,1931
2014-04-15 18:00:00,24.57,45888,1756
2014-04-15 19:00:00,25.12,45928,1500
2014-04-15 20:00:00,25.82,45888,1226
2014-04-15 21:00:00,26.01,45324,1012
2014-04-15 22:00:00,25.42,43695,826
2014-04-15 23:00:00,24.5,41478,654
2014-04-16 00:00:00,24.43,39820,412
2014-04-16 01:00:00,24.39,38918,311
2014-04-16 02:00:00,24.34,38771,232
2014-04-16 03:00:00,24.41,39060,175
2014-04-16 04:00:00,24.7,39933,138
2014-04-16 05:00:00,25.84,42331,114
2014-04-16 06:00:00,26.62,45319,102
2014-04-16 07:00:00,28.99,48216,101
2014-04-16 08:00:00,29.59,49235,103
2014-04-16 09:00:00,28.54,49065,118
2014-04-16 10:00:00,27.87,48422,166
2014-04-16 11:00:00,26.91,47817,238
2014-04-16 12:00:00,25.83,47253,310
2014-04-16 13:00:00,25.31,46896,380
2014-04-16 14:00:00,24.92,46496,439
2014-04-16 15:00:00,24.81,45860,499
2014-04-16 16:00:00,24.85,45699,563
2014-04-16 17:00:00,24.97,45515,592
2014-04-16 18:00:00,25.21,45543,584
2014-04-16 19:00:00,25.49,45628,574
2014-04-16 20:00:00,25.66,45438,560
2014-04-16 21:00:00,25.67,45003,578
2014-04-16 22:00:00,24.59,43435,651
2014-04-16 23:00:00,24.11,41321,754
2014-04-17 00:00:00,23.11,39292,846
2014-04-17 01:00:00,22.13,38203,992
2014-04-17 02:00:00,21.65,37852,1176
2014-04-17 03:00:00,21.62,37961,1424
2014-04-17 04:00:00,22.35,38398,1718
2014-04-17 05:00:00,23.68,40056,2031
2014-04-17 06:00:00,24.09,41177,2369
2014-04-17 07:00:00,24.76,42802,2669
2014-04-17 08:00:00,24.87,44340,2923
2014-04-17 09:00:00,24.77,45090,3159
2014-04-17 10:00:00,24.62,45187,3386
2014-04-17 11:00:00,24.37,44882,3587
2014-04-17 12:00:00,23.84,44381,3779
2014-04-17 13:00:00,23.44,43724,3943
2014-04-17 14:00:00,23.01,43252,4038
2014-04-17 15:00:00,22.62,42763,4042
2014-04-17 16:00:00,22.45,42675,3940
2014-04-17 17:00:00,22.69,42328,3712
2014-04-17 18:00:00,23.09,42903,3385
2014-04-17 19:00:00,23.19,42932,3031
2014-04-17 20:00:00,23.57,42741,2717
2014-04-17 21:00:00,23.7,42834,2392
2014-04-17 22:00:00,22.87,41866,2104
2014-04-17 23:00:00,22.01,39897,1906
2014-04-18 00:00:00,22.62,37644,1767
2014-04-18 01:00:00,22.31,36700,1629
2014-04-18 02:00:00,22.33,36057,1578
2014-04-18 03:00:00,21.23,35986,1530
2014-04-18 04:00:00,22.08,36160,1544
2014-04-18 05:00:00,22.51,37290,1568
2014-04-18 06:00:00,22.41,37577,1554
2014-04-18 07:00:00,23.11,38507,1591
2014-04-18 08:00:00,23.74,39762,1704
2014-04-18 09:00:00,24.02,40823,1838
2014-04-18 10:00:00,24.1,41684,1992
2014-04-18 11:00:00,24.06,41995,2123
2014-04-18 12:00:00,23.88,41595,2237
2014-04-18 13:00:00,23.68,41137,2363
2014-04-18 14:00:00,23.48,40774,2464
2014-04-18 15:00:00,22.98,40400,2511
2014-04-18 16:00:00,23.03,40260,2468
2014-04-18 17:00:00,23.52,39675,2344
2014-04-18 18:00:00,23.86,40137,2147
2014-04-18 19:00:00,24.04,39995,1933
2014-04-18 20:00:00,24.26,39891,1705
2014-04-18 21:00:00,24.41,40421,1521
2014-04-18 22:00:00,24,40016,1386
2014-04-18 23:00:00,23.75,38541,1246
2014-04-19 00:00:00,24.06,37453,738
2014-04-19 01:00:00,23.9,36486,656
2014-04-19 02:00:00,23.8,36030,598
2014-04-19 03:00:00,23.59,36010,527
2014-04-19 04:00:00,23.73,36263,436
2014-04-19 05:00:00,23.84,36482,352
2014-04-19 06:00:00,23.87,36617,290
2014-04-19 07:00:00,24.24,37950,243
2014-04-19 08:00:00,24.76,39103,210
2014-04-19 09:00:00,25.28,40143,200
2014-04-19 10:00:00,25.05,40546,211
2014-04-19 11:00:00,24.92,40454,229
2014-04-19 12:00:00,24.54,39875,248
2014-04-19 13:00:00,23.87,39370,282
2014-04-19 14:00:00,22.49,39100,339
2014-04-19 15:00:00,22.12,38801,449
2014-04-19 16:00:00,22.12,38866,590
2014-04-19 17:00:00,23.59,39251,700
2014-04-19 18:00:00,24.31,39552,776
2014-04-19 19:00:00,24.49,38817,830
2014-04-19 20:00:00,24.59,38591,876
2014-04-19 21:00:00,24.7,39138,931
2014-04-19 22:00:00,24.6,38750,993
2014-04-19 23:00:00,23.58,37403,1039
2014-04-20 00:00:00,21.45,36096,886
2014-04-20 01:00:00,19.77,35217,957
2014-04-20 02:00:00,20.01,34803,993
2014-04-20 03:00:00,19.87,34564,1004
2014-04-20 04:00:00,19.88,34593,1049
2014-04-20 05:00:00,20.05,35545,1134
2014-04-20 06:00:00,19.79,35360,1229
2014-04-20 07:00:00,19.75,35727,1266
2014-04-20 08:00:00,20.82,36948,1246
2014-04-20 09:00:00,22.76,37612,1246
2014-04-20 10:00:00,23.21,38145,1287
2014-04-20 11:00:00,23.1,38172,1378
2014-04-20 12:00:00,22.32,37658,1491
2014-04-20 13:00:00,22.31,37135,1580
2014-04-20 14:00:00,21.77,36743,1650
2014-04-20 15:00:00,21.62,36337,1689
2014-04-20 16:00:00,21.66,36306,1712
2014-04-20 17:00:00,21.82,35764,1719
2014-04-20 18:00:00,22.61,36221,1706
2014-04-20 19:00:00,23.01,36841,1669
2014-04-20 20:00:00,24.22,37396,1635
2014-04-20 21:00:00,24.26,37702,1640
2014-04-20 22:00:00,23.84,37617,1646
2014-04-20 23:00:00,22.35,36443,1607
2014-04-21 00:00:00,21.44,33800,1520
2014-04-21 01:00:00,19.58,33114,1510
2014-04-21 02:00:00,19.89,32819,1481
2014-04-21 03:00:00,19.87,32904,1476
2014-04-21 04:00:00,20.07,33159,1531
2014-04-21 05:00:00,20.45,33383,1618
2014-04-21 06:00:00,20.74,33482,1725
2014-04-21 07:00:00,21.05,34975,1823
2014-04-21 08:00:00,22.07,36090,1911
2014-04-21 09:00:00,23.29,37183,2043
2014-04-21 10:00:00,23.37,37878,2179
2014-04-21 11:00:00,23.03,38180,2232
2014-04-21 12:00:00,22.47,37837,2209
2014-04-21 13:00:00,21.54,37446,2146
2014-04-21 14:00:00,21.19,37230,2105
2014-04-21 15:00:00,21.09,37095,2058
2014-04-21 16:00:00,21.08,36975,1967
2014-04-21 17:00:00,22.03,37413,1900
2014-04-21 18:00:00,23.6,37741,1851
2014-04-21 19:00:00,23.74,37631,1790
2014-04-21 20:00:00,24.01,37770,1757
2014-04-21 21:00:00,24.2,37989,1717
2014-04-21 22:00:00,23.69,37773,1671
2014-04-21 23:00:00,23.03,36328,1617
2014-04-22 00:00:00,21.88,34945,1391
2014-04-22 01:00:00,21.21,34047,1378
2014-04-22 02:00:00,20.94,33878,1399
2014-04-22 03:00:00,21.21,34003,1440
2014-04-22 04:00:00,22.41,34574,1475
2014-04-22 05:00:00,23.53,36159,1487
2014-04-22 06:00:00,24.51,39508,1452
2014-04-22 07:00:00,25.85,42340,1368
2014-04-22 08:00:00,26.59,43637,1275
2014-04-22 09:00:00,26.36,43649,1205
2014-04-22 10:00:00,26.03,43461,1161
2014-04-22 11:00:00,25.66,43138,1137
2014-04-22 12:00:00,25.31,42662,1149
2014-04-22 13:00:00,24.93,42257,1213
2014-04-22 14:00:00,24.73,41769,1302
2014-04-22 15:00:00,24.5,41233,1357
2014-04-22 16:00:00,24.24,41000,1358
2014-04-22 17:00:00,24.54,41068,1316
2014-04-22 18:00:00,24.54,41250,1273
2014-04-22 19:00:00,24.61,41125,1239
2014-04-22 20:00:00,24.77,40906,1246
2014-04-22 21:00:00,24.65,40616,1313
2014-04-22 22:00:00,23.84,39219,1380
2014-04-22 23:00:00,22.43,37115,1433
2014-04-23 00:00:00,20.82,36055,1152
2014-04-23 01:00:00,19.86,35296,1168
2014-04-23 02:00:00,19.83,35028,1192
2014-04-23 03:00:00,20.04,35114,1234
2014-04-23 04:00:00,21.2,35828,1324
2014-04-23 05:00:00,22.24,38157,1410
2014-04-23 06:00:00,23.77,40998,1471
2014-04-23 07:00:00,25.83,44094,1517
2014-04-23 08:00:00,26.71,45367,1516
2014-04-23 09:00:00,26.54,45474,1490
2014-04-23 10:00:00,26.36,45238,1461
2014-04-23 11:00:00,26.01,44814,1401
2014-04-23 12:00:00,25.74,44363,1346
2014-04-23 13:00:00,25.47,43786,1365
2014-04-23 14:00:00,25.31,43368,1398
2014-04-23 15:00:00,24.99,42851,1403
2014-04-23 16:00:00,24.59,42753,1406
2014-04-23 17:00:00,24.74,42525,1429
2014-04-23 18:00:00,24.74,42686,1482
2014-04-23 19:00:00,24.91,42636,1586
2014-04-23 20:00:00,25.03,42576,1741
2014-04-23 21:00:00,25.1,42212,1917
2014-04-23 22:00:00,23.98,40923,2087
2014-04-23 23:00:00,23.12,38987,2213
2014-04-24 00:00:00,22.18,37367,1889
2014-04-24 01:00:00,21.81,36424,1917
2014-04-24 02:00:00,21.73,36238,1918
2014-04-24 03:00:00,22.03,36283,1889
2014-04-24 04:00:00,22.51,37015,1844
2014-04-24 05:00:00,22.96,39236,1787
2014-04-24 06:00:00,24.8,42206,1703
2014-04-24 07:00:00,27.31,45124,1603
2014-04-24 08:00:00,28.83,46480,1471
2014-04-24 09:00:00,28.36,46558,1327
2014-04-24 10:00:00,27.96,46282,1182
2014-04-24 11:00:00,27.23,46012,1079
2014-04-24 12:00:00,27.01,45294,1045
2014-04-24 13:00:00,26.76,44918,1042
2014-04-24 14:00:00,26.76,44452,1033
2014-04-24 15:00:00,26.37,43960,1020
2014-04-24 16:00:00,26.24,43682,981
2014-04-24 17:00:00,26.3,43516,954
2014-04-24 18:00:00,26.37,43454,941
2014-04-24 19:00:00,26.26,43327,924
2014-04-24 20:00:00,26.55,43067,904
2014-04-24 21:00:00,26.65,42597,906
2014-04-24 22:00:00,25.65,41527,934
2014-04-24 23:00:00,24.75,39485,947
2014-04-25 00:00:00,23.32,37998,859
2014-04-25 01:00:00,23.01,36971,822
2014-04-25 02:00:00,22.98,36646,780
2014-04-25 03:00:00,23.09,36804,763
2014-04-25 04:00:00,23.47,37449,771
2014-04-25 05:00:00,24.82,39440,811
2014-04-25 06:00:00,26.86,42439,856
2014-04-25 07:00:00,29.18,45498,908
2014-04-25 08:00:00,30.66,46877,940
2014-04-25 09:00:00,29.97,46761,926
2014-04-25 10:00:00,29.1,46301,911
2014-04-25 11:00:00,28.33,45672,919
2014-04-25 12:00:00,27.39,44738,935
2014-04-25 13:00:00,26.82,43825,956
2014-04-25 14:00:00,26.32,43036,983
2014-04-25 15:00:00,25.99,42221,1016
2014-04-25 16:00:00,25.78,41753,1056
2014-04-25 17:00:00,25.78,41564,1077
2014-04-25 18:00:00,25.9,41418,1084
2014-04-25 19:00:00,25.8,40992,1089
2014-04-25 20:00:00,25.83,40599,1120
2014-04-25 21:00:00,25.94,40479,1193
2014-04-25 22:00:00,24.71,39734,1274
2014-04-25 23:00:00,23.44,38032,1305
2014-04-26 00:00:00,23.66,36806,1226
2014-04-26 01:00:00,23.17,35715,1222
2014-04-26 02:00:00,22.92,35168,1198
2014-04-26 03:00:00,22.9,35053,1143
2014-04-26 04:00:00,23.3,35078,1080
2014-04-26 05:00:00,23.2,35642,1027
2014-04-26 06:00:00,23.38,36162,994
2014-04-26 07:00:00,23.75,37373,933
2014-04-26 08:00:00,24.8,38871,860
2014-04-26 09:00:00,25.73,40010,810
2014-04-26 10:00:00,25.96,40417,814
2014-04-26 11:00:00,25.51,40103,875
2014-04-26 12:00:00,24.89,39601,964
2014-04-26 13:00:00,24.05,38970,1041
2014-04-26 14:00:00,23.77,38577,1074
2014-04-26 15:00:00,23.68,38157,1065
2014-04-26 16:00:00,23.82,38361,1042
2014-04-26 17:00:00,24.28,38231,1017
2014-04-26 18:00:00,24.79,38503,981
2014-04-26 19:00:00,24.81,38335,956
2014-04-26 20:00:00,24.78,38021,956
2014-04-26 21:00:00,24.63,38130,1009
2014-04-26 22:00:00,24.23,37622,1106
2014-04-26 23:00:00,23.52,36276,1153
2014-04-27 00:00:00,23.5,34611,1232
2014-04-27 01:00:00,21.74,33889,1223
2014-04-27 02:00:00,20.99,33439,1186
2014-04-27 03:00:00,19,33327,1144
2014-04-27 04:00:00,19.54,33354,1110
2014-04-27 05:00:00,19.3,33565,1121
2014-04-27 06:00:00,17.95,33702,1128
2014-04-27 07:00:00,19.78,34963,1083
2014-04-27 08:00:00,21.37,36163,1019
2014-04-27 09:00:00,23.6,37257,977
2014-04-27 10:00:00,24.33,37745,979
2014-04-27 11:00:00,24.56,37620,1024
2014-04-27 12:00:00,24.18,37185,1100
2014-04-27 13:00:00,22.24,36756,1144
2014-04-27 14:00:00,21.39,36339,1143
2014-04-27 15:00:00,20.21,36040,1126
2014-04-27 16:00:00,19.9,36238,1110
2014-04-27 17:00:00,21.6,36539,1086
2014-04-27 18:00:00,23.8,36962,1063
2014-04-27 19:00:00,24.06,36617,1012
2014-04-27 20:00:00,24.78,37080,936
2014-04-27 21:00:00,25.24,37567,899
2014-04-27 22:00:00,24.43,36936,888
2014-04-27 23:00:00,23.66,35403,818
2014-04-28 00:00:00,21.99,33861,676
2014-04-28 01:00:00,21.74,33075,604
2014-04-28 02:00:00,21.67,32799,576
2014-04-28 03:00:00,21.74,33020,568
2014-04-28 04:00:00,21.89,33638,555
2014-04-28 05:00:00,24.05,35471,516
2014-04-28 06:00:00,26.72,38542,474
2014-04-28 07:00:00,28.84,42148,415
2014-04-28 08:00:00,29.25,43626,342
2014-04-28 09:00:00,28.97,43675,284
2014-04-28 10:00:00,28.84,43507,263
2014-04-28 11:00:00,28.1,42908,275
2014-04-28 12:00:00,27.61,42148,303
2014-04-28 13:00:00,27.43,41738,323
2014-04-28 14:00:00,27,41215,323
2014-04-28 15:00:00,26.77,40558,317
2014-04-28 16:00:00,26.65,40141,326
2014-04-28 17:00:00,26.49,40043,328
2014-04-28 18:00:00,26.74,39975,314
2014-04-28 19:00:00,26.71,39423,292
2014-04-28 20:00:00,26.82,39181,276
2014-04-28 21:00:00,26.76,39091,256
2014-04-28 22:00:00,26.22,38020,234
2014-04-28 23:00:00,24.13,35901,207
2014-04-29 00:00:00,22.04,34598,126
2014-04-29 01:00:00,21.36,33660,120
2014-04-29 02:00:00,21.33,33300,121
2014-04-29 03:00:00,21.61,33422,123
2014-04-29 04:00:00,22.55,34037,137
2014-04-29 05:00:00,23.91,36346,155
2014-04-29 06:00:00,26.04,39318,170
2014-04-29 07:00:00,28.32,42473,178
2014-04-29 08:00:00,28.87,43843,178
2014-04-29 09:00:00,28.59,44096,186
2014-04-29 10:00:00,28.22,44281,217
2014-04-29 11:00:00,28.14,44123,252
2014-04-29 12:00:00,27.98,44006,283
2014-04-29 13:00:00,27.62,43680,310
2014-04-29 14:00:00,27.33,43501,324
2014-04-29 15:00:00,27.16,43105,334
2014-04-29 16:00:00,26.79,42831,360
2014-04-29 17:00:00,26.78,42122,360
2014-04-29 18:00:00,26.78,42032,337
2014-04-29 19:00:00,27,41904,313
2014-04-29 20:00:00,27.26,41842,276
2014-04-29 21:00:00,27.39,41722,245
2014-04-29 22:00:00,26.58,40725,232
2014-04-29 23:00:00,24.74,38632,222
2014-04-30 00:00:00,24.58,36094,194
2014-04-30 01:00:00,24.04,35274,177
2014-04-30 02:00:00,23.71,34832,168
2014-04-30 03:00:00,23.63,34959,151
2014-04-30 04:00:00,23.9,35485,135
2014-04-30 05:00:00,25.5,38136,127
2014-04-30 06:00:00,28.32,41887,121
2014-04-30 07:00:00,30.97,45827,117
2014-04-30 08:00:00,31.94,47079,120
2014-04-30 09:00:00,31.51,46950,138
2014-04-30 10:00:00,30.66,46805,164
2014-04-30 11:00:00,30.42,46343,201
2014-04-30 12:00:00,29.55,45939,250
2014-04-30 13:00:00,29.52,45434,304
2014-04-30 14:00:00,29.29,44606,368
2014-04-30 15:00:00,28.81,44379,440
2014-04-30 16:00:00,27.9,43913,525
2014-04-30 17:00:00,27,43189,619
2014-04-30 18:00:00,27.8,42776,719
2014-04-30 19:00:00,28.47,41909,846
2014-04-30 20:00:00,28.26,41575,967
2014-04-30 21:00:00,27.69,42270,1077
2014-04-30 22:00:00,26.79,41475,1224
2014-04-30 23:00:00,25.22,39512,1295
2014-05-01 00:00:00,23.41,36981,1405
2014-05-01 01:00:00,22.61,35923,1414
2014-05-01 02:00:00,21.85,35399,1401
2014-05-01 03:00:00,20.97,35289,1359
2014-05-01 04:00:00,21.18,35244,1342
2014-05-01 05:00:00,21.43,35837,1302
2014-05-01 06:00:00,21.19,36444,1309
2014-05-01 07:00:00,22.53,37661,1440
2014-05-01 08:00:00,23.13,38832,1529
2014-05-01 09:00:00,23.83,39978,1490
2014-05-01 10:00:00,24.09,40744,1422
2014-05-01 11:00:00,24.17,40948,1329
2014-05-01 12:00:00,24.03,40723,1207
2014-05-01 13:00:00,23.99,40487,1105
2014-05-01 14:00:00,23.49,40243,1022
2014-05-01 15:00:00,23.41,40064,946
2014-05-01 16:00:00,23.41,40065,887
2014-05-01 17:00:00,23.8,40099,866
2014-05-01 18:00:00,24.09,40203,851
2014-05-01 19:00:00,24.99,40084,831
2014-05-01 20:00:00,25.24,40203,783
2014-05-01 21:00:00,25.96,40857,729
2014-05-01 22:00:00,25.12,40596,693
2014-05-01 23:00:00,23.31,38805,638
2014-05-02 00:00:00,22.63,37178,518
2014-05-02 01:00:00,21.84,36110,486
2014-05-02 02:00:00,21.95,35724,474
2014-05-02 03:00:00,22.39,35745,469
2014-05-02 04:00:00,22.93,36216,458
2014-05-02 05:00:00,23.49,37698,438
2014-05-02 06:00:00,26.22,40165,414
2014-05-02 07:00:00,28.56,43126,401
2014-05-02 08:00:00,29.5,44599,399
2014-05-02 09:00:00,29.41,44990,387
2014-05-02 10:00:00,29.1,44926,382
2014-05-02 11:00:00,28.58,44489,380
2014-05-02 12:00:00,28.7,43843,386
2014-05-02 13:00:00,27.04,43256,427
2014-05-02 14:00:00,26.27,42663,396
2014-05-02 15:00:00,26.13,42093,362
2014-05-02 16:00:00,25.88,41758,366
2014-05-02 17:00:00,25.85,41506,371
2014-05-02 18:00:00,26.77,41476,352
2014-05-02 19:00:00,27.38,40493,325
2014-05-02 20:00:00,27.41,40026,285
2014-05-02 21:00:00,27.68,40247,239
2014-05-02 22:00:00,27.15,40237,212
2014-05-02 23:00:00,25.82,39169,191
2014-05-03 00:00:00,24.02,37500,194
2014-05-03 01:00:00,22.93,36423,231
2014-05-03 02:00:00,22.78,35981,275
2014-05-03 03:00:00,22.79,35905,321
2014-05-03 04:00:00,22.78,35932,409
2014-05-03 05:00:00,22.72,36466,482
2014-05-03 06:00:00,22.9,37008,538
2014-05-03 07:00:00,23.72,38319,603
2014-05-03 08:00:00,26.25,39765,678
2014-05-03 09:00:00,26.71,41118,784
2014-05-03 10:00:00,26.58,41714,879
2014-05-03 11:00:00,25.98,41639,995
2014-05-03 12:00:00,25.78,41251,1106
2014-05-03 13:00:00,24.92,40730,1253
2014-05-03 14:00:00,24.1,40334,1453
2014-05-03 15:00:00,23.63,40113,1709
2014-05-03 16:00:00,23.49,40243,1977
2014-05-03 17:00:00,24.09,40268,2217
2014-05-03 18:00:00,25.25,40331,2308
2014-05-03 19:00:00,26.06,40001,2287
2014-05-03 20:00:00,26.51,39619,2042
2014-05-03 21:00:00,26.61,39844,1869
2014-05-03 22:00:00,26.41,39371,1837
2014-05-03 23:00:00,25.19,38219,1882
2014-05-04 00:00:00,22.92,36906,1780
2014-05-04 01:00:00,22.6,36074,1627
2014-05-04 02:00:00,22.53,35596,1507
2014-05-04 03:00:00,22.59,35567,1445
2014-05-04 04:00:00,22.59,35442,1398
2014-05-04 05:00:00,22.7,35814,1349
2014-05-04 06:00:00,22.84,36062,1288
2014-05-04 07:00:00,23.07,37084,1288
2014-05-04 08:00:00,24.59,38446,1156
2014-05-04 09:00:00,25.48,39772,1022
2014-05-04 10:00:00,25.87,40393,888
2014-05-04 11:00:00,26.01,40461,726
2014-05-04 12:00:00,25.87,40121,639
2014-05-04 13:00:00,25.73,39765,625
2014-05-04 14:00:00,25.68,39442,606
2014-05-04 15:00:00,25.57,39187,569
2014-05-04 16:00:00,25.64,39206,511
2014-05-04 17:00:00,26.02,39431,456
2014-05-04 18:00:00,26.02,39812,368
2014-05-04 19:00:00,26.99,39807,283
2014-05-04 20:00:00,28.26,40078,229
2014-05-04 21:00:00,30.06,40549,185
2014-05-04 22:00:00,30.3,39921,165
2014-05-04 23:00:00,28.46,38391,153
2014-05-05 00:00:00,24.96,37019,158
2014-05-05 01:00:00,23.83,36166,182
2014-05-05 02:00:00,23.43,35923,217
2014-05-05 03:00:00,23.69,36087,251
2014-05-05 04:00:00,24.83,37007,295
2014-05-05 05:00:00,26.24,38788,307
2014-05-05 06:00:00,31.49,42050,309
2014-05-05 07:00:00,33.44,45175,344
2014-05-05 08:00:00,34.46,46538,387
2014-05-05 09:00:00,33.59,46538,421
2014-05-05 10:00:00,32.86,46653,456
2014-05-05 11:00:00,32.36,46267,484
2014-05-05 12:00:00,32.82,45776,515
2014-05-05 13:00:00,32.32,45385,555
2014-05-05 14:00:00,31.48,45082,573
2014-05-05 15:00:00,30.52,44609,561
2014-05-05 16:00:00,29.89,44069,535
2014-05-05 17:00:00,30.07,43949,478
2014-05-05 18:00:00,31.58,43718,413
2014-05-05 19:00:00,31.64,43449,363
2014-05-05 20:00:00,31.74,43138,346
2014-05-05 21:00:00,31.34,43058,360
2014-05-05 22:00:00,29.85,41966,394
2014-05-05 23:00:00,26.38,39783,449
2014-05-06 00:00:00,25.17,37603,614
2014-05-06 01:00:00,24.42,36453,703
2014-05-06 02:00:00,24.22,36081,773
2014-05-06 03:00:00,24.1,36095,841
2014-05-06 04:00:00,24.26,36584,933
2014-05-06 05:00:00,25.94,38569,1047
2014-05-06 06:00:00,29.53,41673,1205
2014-05-06 07:00:00,33.3,45114,1422
2014-05-06 08:00:00,33.95,46796,1677
2014-05-06 09:00:00,32.67,46844,1926
2014-05-06 10:00:00,31.39,46742,2164
2014-05-06 11:00:00,31.05,46599,2365
2014-05-06 12:00:00,30.16,46333,2498
2014-05-06 13:00:00,29.8,46085,2562
2014-05-06 14:00:00,29.25,45752,2514
2014-05-06 15:00:00,29.12,45255,2371
